0,132,0,0,881,0,0,0,0,0
0,153,0,0,829,0,0,0,0,0
0,164,0,0,836,0,0,0,0,0
0,148,0,0,815,0,0,0,0,0
0,171,0,0,857,0,0,0,0,0
0,0,0,0,691,0,0,0,0,0
0,0,0,0,631,0,0,0,0,0
0,0,0,0,725,3,0,0,0,0
0,0,0,0,639,0,0,0,0,0
0,0,0,0,665,0,0,0,0,0
0,0,0,0,701,0,0,0,0,0
0,0,0,0,742,0,0,0,0,0
0,0,0,0,729,0,0,0,0,0
0,0,0,0,769,0,0,0,0,0
0,0,0,0,776,0,0,0,0,0
0,0,0,5,752,0,0,0,0,0
