3854,3322,2679,2804,0,0,2820,262,0,2634
3840,3318,2657,2861,0,0,2893,144,0,2628
3853,3341,2679,2869,0,0,2883,242,0,2641
3867,3290,2672,2747,0,0,2920,27,0,2645
3880,3280,2655,2762,0,159,2970,0,0,2640
3872,3301,2679,2759,0,77,2970,1,0,2647
3890,3300,2691,2737,0,4,2967,13,0,2641
3868,3327,2704,2777,0,12,2965,12,0,2652
3834,3285,2776,2738,0,27,2952,26,0,2692
3874,3292,2663,2788,0,160,2990,0,0,2669
3867,3297,2732,2738,0,13,2983,83,0,2696
3859,3265,2703,2730,0,739,3003,0,0,2624
3818,3206,2580,2817,0,1131,3115,0,0,2590
3852,3213,2607,2809,0,1265,3134,0,0,2593
3926,3212,2657,2790,0,1161,3129,0,0,2626
3898,3230,2652,2747,0,985,3101,0,0,2654
3850,3225,2693,2826,0,908,3107,0,0,2652
3870,3227,2650,2827,0,1078,3115,0,0,2623
3867,3214,2675,2849,0,1219,3135,0,0,2629
3850,3219,2617,2884,0,1230,3139,0,0,2569
3902,3233,2655,2771,0,1069,3118,0,0,2625
3862,3242,2635,2844,0,996,3096,0,0,2616
3856,3236,2664,2871,0,1127,3143,0,0,2604
3831,3237,2659,2883,0,1132,3137,0,0,2624
3844,3249,2667,2900,0,1077,3143,0,0,2610
3870,3249,2672,2881,0,1065,3140,0,0,2630
3855,3257,2675,2853,0,962,3125,0,0,2651
3841,3259,2654,2880,0,944,3132,0,0,2652
3840,3259,2668,2907,0,979,3123,0,0,2639
3541,3212,2707,3117,0,1066,3150,0,0,2505
3360,3324,2751,3116,0,909,3135,0,0,2640
3439,3310,2789,3066,0,1007,3158,29,0,2622
3442,3221,2744,3119,0,814,3175,0,0,2484
3459,3229,2725,3121,0,1257,3198,0,0,2466
3474,3282,2721,3187,0,1037,3129,0,0,2415
3472,3269,2753,3135,0,800,3149,0,0,2512
3553,3218,2719,3035,0,959,3197,0,0,2617
3603,3231,2735,3022,0,1034,3198,0,0,2632
3617,3225,2675,2960,0,1199,3210,0,0,2639
3599,3242,2721,2935,0,1121,3191,0,0,2653
3640,3255,2715,2994,0,1198,3199,0,0,2639
3659,3257,2716,2944,0,1179,3198,0,0,2654
